iy,-0.500586621244,0.844447582186,-0.970206888323,0.522079169773,-0.334859640016,-0.607767932784,0.543023327425,-0.401413381847,0.502492625246,-0.427112452664,0.238974476225,-0.495252056713,0.972205858987,1.01235881642,-0.187341737837
aa,0.834857518789,0.00534499363962,0.844075264338,0.750509615055,-0.413895319678,0.960714834888,-0.467850588835,-0.763543858818,-0.523905005022,0.764959238966,-0.773544254746,0.7530092429,-0.273865092087,-0.478536408051,-0.723638545464
en,0.217601311415,-0.635711975301,0.316792937746,0.292084065031,0.392989493681,-0.0737528235723,0.451582099528,0.767546748396,-0.19525178338,0.299875612142,0.995499443398,-0.899990284344,0.698654889687,0.781631513806,0.726014121526
ae,0.272728525441,-0.170714351273,0.456740466993,-0.85807053585,0.637510542311,-0.469704956731,0.765892343406,-0.769149157437,-0.541324005571,0.818861905775,-0.638884358197,-0.883143753141,-0.222076663235,0.243379315101,-0.735912948382
eh,0.793374525182,-0.939515705182,-0.744210664208,0.309014209994,-0.664199434498,-0.766618463439,0.918935371457,0.568159060676,-0.751437768444,0.540110714961,-0.514148538112,0.230923603976,-0.183933572019,0.821627330031,-0.872359830921
el,0.613249290441,0.630733978218,-0.635254872679,-0.422585905715,0.820555504729,0.835482654352,-0.810838814864,-0.223378605009,-0.00963895654926,-0.605920610184,-0.204180147263,-0.807206516647,0.480840650694,0.740693400953,0.567137870664
ah,1.01812750028,-0.065555221797,-0.984460359016,0.749488665585,-0.339769490658,-0.749419009984,0.0708216633906,-0.993977060312,-0.82091208637,-0.398602611432,-0.0392646517222,1.13993811477,0.606607437083,-0.721751445107,0.454095326275
ahn,0.554528522768,0.247929354705,0.24568424103,-0.240478197063,-0.170824958245,0.465603035048,-0.0732875444677,-0.385128089027,-0.181968444112,-0.0695941562148,-0.130607397029,-0.14605164732,0.0639635305759,0.406112019159,-0.325781203624
ow,0.888107308601,0.761510712357,0.574198276857,0.821833350192,0.323813672963,-0.389924470145,0.910390563825,0.477313696019,0.450099378159,0.402209451125,0.561349340138,0.519242712326,0.170575364769,-0.651336053557,-0.888709247423
ao,0.904698244604,-0.801038924957,-0.311015205982,0.629522623938,0.686538140337,1.01019312631,-0.0906983572009,0.184712230253,0.927749358941,0.755155604425,-0.352225719994,-0.157035040146,-0.603730679066,0.795367918342,-0.974296531102
w,1.13601833143,-0.647171386168,-0.736340986867,-0.476324890986,-0.844748780513,-0.36776903814,0.422225915796,0.754203728637,0.507682051505,-0.132184471995,-0.429795238989,-0.944614167078,0.904178724336,-0.928538078599,0.605748841437
ih,0.812715294052,-0.278232209557,0.028124666573,0.525921877993,0.912758471334,-0.378625595478,0.805054505111,-0.732476372928,0.954386141518,-0.754329919112,-0.275124125377,0.78840212783,-0.551541020531,0.892349271533,0.427526951982
ch,-0.649516718598,-0.787441394031,0.726339412293,0.460563435887,0.0922828927778,0.430050077992,-0.191067612035,0.393545416362,0.713860014795,0.610260554746,0.261678501359,-0.645376925181,-0.841865934383,-0.698214267529,-0.707007699158
ey,-0.661809801986,0.742900456881,-0.0873046593743,-0.442926511892,-0.00790705233137,-0.449638675371,0.934174195237,-0.96156403257,-0.487097948721,-0.815664043473,-0.83786432927,0.731771788429,-0.528250999499,-0.596658612668,-1.02753548473
aw,0.45435003554,-0.114356645706,0.575960933106,0.760332689287,-0.557451982648,-0.423215427719,0.644810511257,-0.914601164583,0.0909041502709,0.988503658397,-0.201802322048,-0.359486932096,0.33979884721,0.423947586555,0.757288792614
ay,-0.400116529681,0.901820220764,-0.718720038781,0.811258521194,-0.88850834087,0.701711157864,-0.451259327637,-0.372910471107,-0.932279500391,0.311754136805,0.485236607584,-0.697389846505,-0.44033177255,-0.429783866829,-0.84745323286
zh,0.434490030362,-0.425808372473,0.645581750509,0.405469754408,-0.411212148515,-0.609473395999,0.00849272277122,0.538774992407,0.541309334992,-0.668303198946,0.0100663154128,-0.446552974702,-0.449592750645,0.373709265228,-0.145052647395
tq,0.448018654635,-0.0953904273822,0.788646791591,-0.606614271214,-0.0806012824149,-1.08431743771,-0.895512848263,-0.43241881833,0.741477987346,0.454630406798,0.431834080372,0.717176732991,-0.897696453036,-0.293042739733,-0.812213269597
er,0.828546625313,0.431026496828,-0.708217678459,-0.938067240036,0.589959228676,0.355056117994,0.283744660678,0.902369535501,-0.883820789474,-0.691910090159,0.333895558673,0.100668635945,0.523157571128,0.653123344674,-0.821364282158
#,0.232828981717,-0.0777778829759,0.0964632835452,-0.109266414855,-0.0742572157009,0.0900167646742,-0.0570419101272,-0.0102505348344,-0.0163306678672,-0.0797576743735,-0.0627711985288,-0.123719735091,-0.126821779831,0.0465485035756,-0.0298068971066
ayn,0.225761809854,-0.0395192920341,0.084535176861,-0.00787779815181,0.0202231151681,0.164923612683,0.0742446927064,-0.133699024444,-0.130445632972,-0.0531800099635,-0.0234114715984,-0.0926217359626,-0.135755769533,0.135933560175,-0.106291932453
eng,0.320426238476,-0.0957587419431,0.0730121057492,-0.128385050597,-0.0492156123298,0.143465691221,-0.0273444730742,-0.101881078229,-0.101015297491,-0.160822080454,-0.0198944040151,-0.216775798145,-0.257010428427,0.132191024865,-0.0221207130611
