iy,1.04669739474,0.63100269755,0.180148026226,0.845937044638,0.272033616114,0.0172271415922,0.0552363552783,-0.826518353686,0.0522081119186,-0.524505550497,0.20975059365,-0.673525316063,0.471025485617,0.935716900111,-0.174295752555
aa,-0.442165797095,-0.620408738276,-0.753441407537,-0.778222850594,0.291285991711,-0.690840852091,-0.407467600222,0.579963028062,-0.422379154936,-0.512952463669,-0.206795877953,0.739204801919,0.43836860266,-0.476312543171,-0.88143969396
en,0.184121457802,-0.7172342247,-0.0386009588963,0.638385207616,-0.689883406208,-0.421013687313,0.0844187770309,-0.375886158894,-0.637362064624,0.795425460326,0.531716715501,-0.544699427696,0.232121870025,-0.489834234222,0.368062254285
ae,-0.790266909247,-0.913497409745,0.46469241691,-0.326928691086,0.989612455036,0.76494692011,0.0878728762473,-0.539809476667,0.0738433306255,-0.478188525279,0.541531041623,-0.0717528872399,0.486025452618,0.885964090874,-0.680606435047
eh,-0.464497993551,0.707493765551,-0.948485333176,-0.622816938039,0.25849316579,0.296696059138,-0.132790122073,-0.0511916302922,0.282922004399,-0.904657301923,0.538194086583,0.594978914086,0.239230196092,0.761423406634,-0.525161978086
el,0.479139143595,0.656850361153,-0.70943314302,-0.291341102774,-0.494257927418,0.360755253544,-0.107596327125,-0.0260980675609,-0.66423987892,0.741726664818,-0.802713013724,0.16571143891,-0.105691939137,0.0055138785784,-0.586578693182
ah,0.0775756291804,0.4460072123,-0.67870135858,0.513851952811,0.479299261962,-0.841236089274,-0.677358352836,-0.542456063626,-1.05545814148,-0.704915836755,0.666920694789,0.380793294639,0.665130532471,-0.545488601552,0.202289513957
ahn,0.0475598126762,-0.122407146782,-0.28496544657,-0.0657781254202,-0.0923612123316,-0.0339145648935,-0.0316099771746,0.0384059419234,-0.018449289138,-0.0735873915447,-0.161294319809,-0.0630303454179,0.380065904825,0.0501021653313,-0.0289617717915
ow,-0.600640033128,-0.206559830676,-0.88631471446,-0.696808145311,0.892127983631,-0.253222261378,0.551022778868,0.525844188682,-0.748431135233,-0.807530463858,0.426061510529,-0.918150471503,0.102019256517,0.329647974348,0.3287158646
ao,0.466744906386,-0.607611266479,-0.739204225708,-0.468020778932,-0.00419830586388,-0.276005071441,-0.649121159771,0.983051716696,0.797548878429,0.0552195835435,-0.230672136839,0.143960294336,0.363977764081,0.821557488835,-0.562018309323
